scenario_id,regime,scenario_source,ambiguity_set,demand,time_steps,demand_profile,mu_D,rho_D,sigma_D,mu_W,rho_W,sigma_W,peak_W,G3_B1_bid_profile,G3_B1_cap,G3_B2_bid_profile,G3_B2_cap,G2_B1_bid_profile,G2_B1_cap,G2_B2_bid_profile,G2_B2_cap,G1_B1_bid_profile,G1_B1_cap,G1_B2_bid_profile,G1_B2_cap,W3_B1_bid_profile,W3_B1_cap,W3_B1_profile,W2_B1_bid_profile,W2_B1_cap,W2_B1_profile,W1_B1_bid_profile,W1_B1_cap,W1_B1_profile
1302,base_test_case,ambiguity_set,base_test_case,89.48575435845574,8,"[76.03744956142383, 81.73906176489454, 94.39907000609838, 88.0137979654756, 97.78589712254701, 91.33176418092795, 76.99071099117631, 77.43685471621863]",0.8948575435845574,0.75,0.014809008941345396,0.5568893576479661,0.75,0.0214621843807969,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[24.793568008140383, 25.764363407396463, 26.49084317390814, 27.177786507939327, 30.31704173763268, 31.49022403739106, 28.620797473502556, 25.280510997693774]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[25.137516343128542, 24.170092693004005, 26.543660927320644, 29.381781940268116, 31.799323299167, 34.70245951852488, 30.085898970655844, 26.71244838361962]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[24.742254613413305, 24.28536858937597, 25.960145076075552, 26.814873517154293, 30.55979061684681, 32.584038595011094, 28.820324034938803, 26.314381635788994]"
1303,base_test_case,ambiguity_set,base_test_case,87.99262435073152,8,"[78.57211386004346, 83.28703248482387, 96.54016897466528, 89.94517321171102, 99.33260645949844, 97.30347531344621, 82.44558062509685, 79.1971267924231]",0.8799262435073152,0.75,0.0049640107164284466,0.6893042000953377,0.75,0.02283253565527881,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[31.228611016768944, 30.979407657281865, 31.43786184891485, 33.22610140130246, 38.42556186312706, 38.89239599329352, 35.93610614066205, 32.092874736642294]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[29.874788849422444, 29.846411717083114, 30.599712674340076, 32.5291391027983, 37.88898307368621, 40.344442518092706, 37.41253666262676, 33.17766997094835]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[30.84831373310695, 31.169956402443816, 32.16568574288933, 35.50658929819261, 42.875184917482535, 44.71238410073596, 39.93171819349527, 34.35168978686189]"
1304,base_test_case,ambiguity_set,base_test_case,114.93677106886571,8,"[101.52590031452536, 110.95176019160122, 125.92720025040336, 117.90084864657145, 130.28842054773682, 130.37069625090533, 109.17073364109461, 102.2350754558687]",1.149367710688657,0.75,0.015157164164516235,0.36885604807287903,0.75,0.0011339970312541948,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[16.55251499405909, 16.483602213084346, 17.00258980360886, 18.653382638732943, 20.805917205460943, 21.37594880718967, 19.503060961441, 17.526657843454448]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[16.53897516988298, 16.415426508651247, 16.998411607765696, 18.518760270215516, 20.65076109963866, 21.134139290014186, 19.306210247869775, 17.33002297878355]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[16.61069835074671, 16.55248610760931, 17.10887242112665, 18.751413487205404, 20.746297690861166, 21.21713567937252, 19.39203707223167, 17.477431315407255]"
1305,base_test_case,ambiguity_set,base_test_case,121.2376054456483,8,"[107.93250032180104, 114.59196859260823, 131.84609897570107, 122.83564820442258, 136.67950366015637, 134.1658162396411, 113.84554123863975, 108.08681978641512]",1.212376054456483,0.75,0.001494971998699927,0.46271126082757497,0.75,0.0024916548498976837,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[20.62382469485774, 20.375688259907765, 21.145020712325174, 23.352719240548662, 25.984360855419656, 26.46739041151601, 24.193080367714025, 21.765340523741642]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[21.11017062206373, 20.90209773352615, 21.501989441078038, 23.55978790814415, 26.26943539152623, 27.036230854513995, 24.478277866707675, 22.03483371309413]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[20.935103841121727, 20.817660764486153, 21.239625542792414, 23.3022064482238, 25.997353111018697, 26.55307670890754, 24.135918105362016, 21.475472708009725]"
1306,base_test_case,ambiguity_set,base_test_case,85.40344195749509,8,"[76.89743313958789, 80.5009419995427, 92.62657410512651, 87.04618606087945, 96.00885273966189, 100.0835014983762, 84.46016794832542, 78.28895717022706]",0.854034419574951,0.75,0.014433857141812771,0.3898381218369617,0.75,0.0019617179724204627,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[17.34843685030303, 17.3805325718517, 18.067224520167976, 19.61030626358912, 21.80862969541245, 22.369099440562806, 20.38228738636873, 18.37290692540055]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[17.50128977520188, 17.264827339199886, 17.90775328897215, 19.62927130464112, 21.832895243889965, 22.27862928213991, 20.387694649936357, 18.116221564183192]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[17.402746291841627, 17.40197476056799, 17.97308030837589, 19.656047740050074, 21.919852535253355, 22.38430489194639, 20.401412025048256, 18.437873907653852]"
1307,base_test_case,ambiguity_set,base_test_case,104.74705594947653,8,"[94.74212747180856, 102.69433434197882, 118.35675076893581, 108.30823272208438, 121.07557435002265, 116.2684067643156, 98.26110183796489, 94.11616757474769]",1.0474705594947653,0.75,0.015018042747162019,0.3723124088477018,0.75,0.007511413336750071,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[17.114031973708656, 16.730258774272645, 17.25400481095547, 19.66945371653191, 21.574668679771108, 22.667208056541735, 20.8459194730601, 17.714633094252736]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[16.48361340729138, 16.194324239378187, 16.439777900850984, 17.848233432943747, 20.80097434814651, 21.60756177590565, 19.501288083378256, 17.402055885082287]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[16.210329448036855, 16.091203918385826, 16.684966220243393, 18.63045996623581, 20.540863019598063, 21.87121911737804, 19.83434915368405, 18.152130313036132]"
1308,base_test_case,ambiguity_set,base_test_case,110.62823354396762,8,"[98.66364896276426, 104.7972934072065, 120.89120765812554, 111.61392971439734, 123.76899328390358, 121.51116582075146, 102.85685784325071, 98.20814362512192]",1.1062823354396762,0.75,0.006348073620480472,0.4657137199894915,0.75,0.01971219219176793,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[19.744850583953284, 21.056831917539036, 20.225769735985587, 22.90265085730853, 26.71801787028842, 26.23231888093721, 24.79192517623184, 21.73176091170104]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[21.74707315429209, 21.241623115962824, 22.890911080275572, 24.541385026490417, 27.244015308532138, 28.10955643710521, 25.98993803943616, 24.116244408661743]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[21.37059658055885, 21.421874995815735, 22.23904548775458, 24.052706824005647, 25.445704359460375, 27.044655310870958, 25.01943987306204, 24.903787620504346]"
1309,base_test_case,ambiguity_set,base_test_case,92.27201121235065,8,"[82.04736387478427, 86.7483777298644, 100.88715698495214, 94.09483711877532, 103.57351098117613, 102.2721278720641, 86.28540285204932, 81.96277984019467]",0.9227201121235065,0.75,0.005400182915302484,0.322072492925344,0.75,0.01243232720541938,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[15.164220969652343, 15.208580837608059, 15.651239165092178, 16.791431550345358, 18.91553654417849, 19.757153763190146, 17.05143204051411, 15.231124704830886]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[14.300256808175973, 14.232072942525628, 15.009969734265688, 15.901083297014893, 17.960863711902263, 18.34660488564282, 16.924870667872142, 15.542565489297044]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[15.927673573479026, 16.583788659269192, 16.116334552507837, 17.09366261653472, 18.911951990160624, 20.41961998125488, 17.906143992225143, 15.887688023890245]"
1310,base_test_case,ambiguity_set,base_test_case,88.41144163715916,8,"[79.40498741340821, 83.56402216697953, 95.77351313436692, 89.19576483842971, 99.39839937072932, 98.45274299899476, 83.7400817059139, 78.60560219609656]",0.8841144163715916,0.75,0.006494521419971672,0.36558969903302363,0.75,0.01151351687788401,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[17.332254191693885, 16.98457865139162, 16.722684304226814, 18.283438456479463, 20.645255899451918, 21.13384921823368, 18.85944978994237, 16.96929725549988]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[17.110384974240407, 16.276784482815888, 17.206619070654135, 17.935369482236514, 20.447450789139875, 21.738083191505574, 20.61003664239001, 18.77185632259193]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[16.71003838939835, 16.63136707127251, 16.663178625584848, 18.636938593405347, 21.15029647367352, 21.6636810834677, 19.42733589841511, 17.57543583646994]"
1311,base_test_case,ambiguity_set,base_test_case,98.02929382536497,8,"[87.73251203967256, 92.41549004297515, 104.03139071128884, 100.1524172829716, 104.82119911972644, 105.98004851772593, 91.82780411242413, 88.62683787190085]",0.9802929382536497,0.75,0.022450077770636106,0.44820561323414926,0.75,0.014544972460067696,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[19.74427412479635, 19.550220641385394, 20.731685050287098, 21.912329997043667, 25.454520477928565, 26.675903000535484, 25.073560699327853, 23.42809829564312]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[19.817021610546355, 20.1995765851117, 20.87650149418114, 22.76081699734051, 26.02590171930431, 25.720703848229434, 23.935775816518408, 21.069985445827534]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[20.237603047566196, 18.404555225500257, 19.469864376381615, 20.07261421740064, 23.91753888433825, 24.369188509143925, 23.3076294662966, 21.28822505236967]"
1312,base_test_case,ambiguity_set,base_test_case,79.75663277587613,8,"[70.87676684676998, 74.80970766740226, 86.51486341588452, 80.46398336452457, 89.56487676955238, 87.92078113510648, 74.65078179604565, 70.72577025658762]",0.7975663277587612,0.75,0.004029132584153049,0.3434414117578925,0.75,0.007092617111447701,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[15.59589997391726, 15.169772185533795, 16.155987493452802, 17.857505425780207, 19.7465781079139, 19.245785036039283, 18.018712119769543, 15.805806019145326]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[15.338627216633421, 15.915969062871781, 16.433036123159013, 17.99297596273841, 19.83013164809752, 20.444156955971092, 19.198723925617962, 16.849573604489574]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[15.167842456030597, 15.027715533388031, 15.837506230904635, 17.030517906968058, 18.95191710009809, 19.89348626604972, 17.831758006727128, 16.0736159159417]"
1313,base_test_case,ambiguity_set,base_test_case,105.61668933350018,8,"[94.53401452754315, 100.11095374301458, 116.00548582162902, 107.53879178947965, 119.87835182973889, 118.08738143423301, 98.59206131340758, 93.8662603055519]",1.0561668933350017,0.75,0.006220224549403301,0.7257521026800934,0.75,0.024516216656601416,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[32.88048213570398, 35.64265712753853, 36.27041334168619, 37.32478703462454, 41.37444923326265, 41.95121021618044, 37.50291070628659, 33.540183021090435]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[29.84484576275656, 28.775391083666303, 32.15109246775385, 36.440656629688085, 40.815749668837164, 41.48216094509088, 40.53781317492006, 34.88301577500876]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[34.12118128795216, 32.55231377097332, 33.6341715523768, 35.410551630759294, 38.50597707864607, 42.71524967908156, 38.372679353590584, 35.24205229026229]"
1314,base_test_case,ambiguity_set,base_test_case,101.68005349349556,8,"[89.49516172868705, 96.84408799082689, 111.06258780652958, 102.70850051832232, 114.73117129136314, 113.37409165763881, 94.65976352811238, 88.8513740472293]",1.0168005349349556,0.75,0.020026566921557677,0.25362785155642353,0.75,0.01139853435155403,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[11.399627209959313, 11.502563108101917, 11.881184615419302, 12.37851024855142, 13.766303464350138, 13.328891067668119, 12.434824172435086, 12.578675257737235]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[10.85728126746271, 10.427523972089888, 10.199023783600463, 11.271662379679508, 14.219547349795539, 14.242799201296528, 12.766008780846722, 12.318004670348023]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[12.086567058838149, 10.890654764449597, 11.09063416234858, 12.31134407286557, 13.69165496896515, 14.131042352438303, 13.461562280750798, 11.814293716781451]"
1315,base_test_case,ambiguity_set,base_test_case,107.69783525169628,8,"[94.49533849424506, 103.65365404580223, 121.45491779971005, 113.42145268446127, 122.80280590264405, 123.38713770636116, 106.48478588984274, 98.79436488552568]",1.0769783525169627,0.75,0.02481093302099094,0.5820088656628519,0.75,0.004800485334926096,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[26.50172797266232, 26.53750183787706, 27.227283391401848, 30.0383441613208, 33.31166677055455, 33.72535441674822, 30.972257818091883, 27.51123966902112]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[26.192765665391192, 25.783173363092672, 26.424428703593723, 29.22989527979727, 32.84841730245694, 33.39254167144557, 30.143347672073528, 26.96134871006625]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[26.136527860393212, 25.863668532503155, 27.14460390611315, 29.57657227815439, 33.04767926526939, 34.01098082990902, 31.017734003140358, 28.0774288105735]"
1316,base_test_case,ambiguity_set,base_test_case,107.8720346531531,8,"[96.58076394273156, 102.71505728639548, 118.92635164168135, 111.63544585556092, 121.46256289358186, 120.20690997632278, 101.3210865603104, 96.34957040948629]",1.078720346531531,0.75,0.012387105273801088,0.5753019628875744,0.75,0.0026906757938238855,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[25.96445737181949, 25.776559661634842, 26.64492683263565, 29.116762436433618, 32.610189767567924, 33.3445442269405, 30.225044005309936, 27.233430242540095]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[25.667044939150244, 25.597665143136066, 26.49439889250193, 28.89122416400973, 32.26519146729952, 32.97573292904011, 30.12524593493446, 27.10146180855957]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[25.73685762137425, 25.70503119142164, 26.402043325976415, 28.981283513823666, 32.01498351139724, 32.99725423828501, 30.151734846409084, 27.124385267809526]"
1317,base_test_case,ambiguity_set,base_test_case,115.73829173514447,8,"[100.75955452337786, 109.73809527429226, 125.5545843204295, 116.4014503622792, 123.69339343885531, 123.67891941083835, 106.24993038192356, 99.36444033551768]",1.1573829173514447,0.75,0.0181663080131729,0.6909964873269873,0.75,0.01453119369184127,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[31.429488888854017, 30.98428152620083, 31.156531109194535, 34.442510067819256, 37.13547956635658, 38.504199791001284, 35.55830760938829, 32.756054846893136]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[30.48913126361275, 30.39927746164826, 31.214831282918066, 35.933350718918064, 40.30615255315192, 40.43596384978141, 37.30612231763121, 33.76945122022214]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[31.172753855772527, 30.73921984686962, 31.24968770323634, 33.644178960152274, 37.66729340358583, 38.02694430720865, 35.18849171404245, 32.04057147863867]"
1318,base_test_case,ambiguity_set,base_test_case,103.31108409378598,8,"[92.13001569284583, 97.94638302014616, 111.84963559203173, 104.87790375546592, 117.30626081696558, 115.60738550195589, 98.15498576399855, 93.64063304846091]",1.0331108409378598,0.75,0.007329393776278555,0.26480925212405176,0.75,0.011613115225349354,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[12.058237128746292, 12.04950159442336, 12.470654127015047, 13.52770220174668, 15.248926225443235, 16.21440227463633, 14.469418433949954, 13.046360141958141]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[11.253030435473573, 12.264714314442008, 12.887612734601719, 13.72796044544943, 15.531749010251051, 15.907533494515214, 13.689152618824101, 13.00181093417819]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[12.311732346425547, 12.450479732801611, 12.85670165348197, 13.263676284788652, 14.758126437920913, 14.73502096922759, 12.839930574546038, 12.470281459469241]"
